Fund Holdings as of,"05/Apr/2021"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Location,Market Currency
"SPPI","SPECTRUM PHARMACEUTICALS INC","Equity","0.01","3.22","107,399.00","345,824.78","345,824.78","Health Care","US84763A1088","NASDAQ","United States","USD"
"2326","DIGITAL ARTS INC","Equity","0.01","90.89","3,800.00","345,376.13","345,376.13","Information Technology","JP3549020000","Tokyo Stock Exchange","Japan","JPY"
"PSNL","PERSONALIS INC","Equity","0.01","24.71","13,974.00","345,297.54","345,297.54","Health Care","US71535D1063","NASDAQ","United States","USD"
"VPG","VISHAY PRECISION GROUP INC","Equity","0.01","31.36","10,997.00","344,865.92","344,865.92","Information Technology","US92835K1034","New York Stock Exchange Inc.","United States","USD"
"EB5","FIRST RESOURCES LTD","Equity","0.01","1.07","322,949.00","344,151.63","344,151.63","Consumer Staples","SG1W35938974","Singapore Exchange","Singapore","SGD"
"SPNS","SAPIENS INTERNATIONAL NV","Equity","0.01","32.06","10,724.00","343,782.34","343,782.34","Information Technology","KYG7T16G1039","Tel Aviv Stock Exchange","Israel","ILS"
"UMG","UNITED MALT GROUP LTD","Equity","0.01","3.15","108,995.00","343,373.27","343,373.27","Consumer Staples","AU0000079691","Asx - All Markets","Australia","AUD"
"MT","MAIRE TECNIMONT","Equity","0.01","3.00","114,263.00","342,695.16","342,695.16","Industrials","IT0004931058","Borsa Italiana","Italy","EUR"
"HLIT","HARMONIC INC","Equity","0.01","8.08","42,374.00","342,381.92","342,381.92","Information Technology","US4131601027","NASDAQ","United States","USD"
"7867","TOMY LTD","Equity","0.01","9.17","37,300.00","342,062.01","342,062.01","Consumer Discretionary","JP3630550006","Tokyo Stock Exchange","Japan","JPY"
"BANR","BANNER CORP","Equity","0.01","53.76","6,357.00","341,752.32","341,752.32","Financials","US06652V2088","NASDAQ","United States","USD"
"AGL","AUTOGRILL","Equity","0.01","8.40","40,610.00","341,145.60","341,145.60","Consumer Discretionary","IT0001137345","Borsa Italiana","Italy","EUR"
"1788","GUOTAI JUNAN INTERNATIONAL HOLDING","Equity","0.01","0.19","1,803,000.00","340,853.67","340,853.67","Financials","HK0000065869","Hong Kong Exchanges And Clearing Ltd","Hong Kong","HKD"
"2154","BENEXT-YUMESHIN GROUP","Equity","0.01","14.01","24,255.00","339,814.45","339,814.45","Industrials","JP3635580008","Tokyo Stock Exchange","Japan","JPY"
"OLA","ORLA MINING LTD","Equity","0.01","3.77","90,051.00","339,530.07","339,530.07","Materials","CA68634K1066","Toronto Stock Exchange","Canada","CAD"
"MOFG","MIDWESTONE FINANCIAL GROUP INC","Equity","0.01","30.76","11,029.00","339,252.04","339,252.04","Financials","US5985111039","NASDAQ","United States","USD"
"1821","SUMITOMO MITSUI CONSTRUCTION LTD","Equity","0.01","4.57","74,200.00","338,880.46","338,880.46","Industrials","JP3889200006","Tokyo Stock Exchange","Japan","JPY"
"CASS","CATTOLICA ASS","Equity","0.01","5.91","57,292.00","338,317.81","338,317.81","Financials","IT0000784154","Borsa Italiana","Italy","EUR"
"4996","KUMIAI CHEMICAL INDUSTRY LTD","Equity","0.01","9.19","36,700.00","337,226.13","337,226.13","Materials","JP3267600009","Tokyo Stock Exchange","Japan","JPY"
"OBL","OMNI BRIDGEWAY LTD","Equity","0.01","2.75","122,503.00","337,218.91","337,218.91","Financials","AU0000082489","Asx - All Markets","Australia","AUD"
"GOR","GOLD ROAD RESOURCES LTD","Equity","0.01","0.86","391,262.00","336,575.80","336,575.80","Materials","AU000000GOR5","Asx - All Markets","Australia","AUD"
"3046","JINS HOLDINGS INC","Equity","0.01","73.18","4,600.00","336,641.39","336,641.39","Consumer Discretionary","JP3386110005","Tokyo Stock Exchange","Japan","JPY"
"REX","REX AMERICAN RESOURCES CORP","Equity","0.01","84.66","3,968.00","335,930.88","335,930.88","Energy","US7616241052","New York Stock Exchange Inc.","United States","USD"
"CGX","CINEPLEX INC","Equity","0.01","9.92","33,871.00","336,044.91","336,044.91","Communication","CA1724541000","Toronto Stock Exchange","Canada","CAD"
"8714","SENSHU IKEDA HOLDINGS INC","Equity","0.01","1.62","207,900.00","336,007.63","336,007.63","Financials","JP3132600002","Tokyo Stock Exchange","Japan","JPY"
"MRSN","MERSANA THERAPEUTICS INC","Equity","0.01","18.07","18,525.00","334,746.75","334,746.75","Health Care","US59045L1061","NASDAQ","United States","USD"
"4548","SEIKAGAKU CORP","Equity","0.01","9.64","34,600.00","333,637.81","333,637.81","Health Care","JP3414000004","Tokyo Stock Exchange","Japan","JPY"
"PBI","PITNEY BOWES INC","Equity","0.01","8.23","40,511.00","333,405.53","333,405.53","Industrials","US7244791007","New York Stock Exchange Inc.","United States","USD"
"6118","AIDA ENGINEERING LTD","Equity","0.01","8.97","37,100.00","332,817.00","332,817.00","Industrials","JP3102400003","Tokyo Stock Exchange","Japan","JPY"
"4714","RISO KYOIKU LTD","Equity","0.01","3.12","106,600.00","332,958.64","332,958.64","Consumer Discretionary","JP3974300000","Tokyo Stock Exchange","Japan","JPY"
"8363","HOKKOKU BANK LTD","Equity","0.01","24.99","13,300.00","332,333.95","332,333.95","Financials","JP3851400006","Tokyo Stock Exchange","Japan","JPY"
"MYOV","MYOVANT SCIENCES LTD","Equity","0.01","19.88","16,696.00","331,916.48","331,916.48","Health Care","BMG637AM1024","New York Stock Exchange Inc.","United States","USD"
"DAL","DATALOGIC","Equity","0.01","20.64","16,074.00","331,696.26","331,696.26","Information Technology","IT0004053440","Borsa Italiana","Italy","EUR"
"4633","SAKATA INX CORP","Equity","0.01","9.62","34,300.00","330,122.12","330,122.12","Materials","JP3314800008","Tokyo Stock Exchange","Japan","JPY"
"6080","M&A CAPITAL PARTNERS LTD","Equity","0.01","49.30","6,700.00","330,330.96","330,330.96","Financials","JP3167320005","Tokyo Stock Exchange","Japan","JPY"
"45","HONG KONG AND SHANGHAI HOTELS LTD","Equity","0.01","1.01","327,000.00","329,699.84","329,699.84","Consumer Discretionary","HK0045000319","Hong Kong Exchanges And Clearing Ltd","Hong Kong","HKD"
"GLT","GLATFELTER CORP","Equity","0.01","17.40","18,896.00","328,790.40","328,790.40","Materials","US3773201062","New York Stock Exchange Inc.","United States","USD"
"BV","BRIGHTVIEW HOLDINGS INC","Equity","0.01","17.75","18,520.00","328,730.00","328,730.00","Industrials","US10948C1071","New York Stock Exchange Inc.","United States","USD"
"4617","CHUGOKU MARINE PAINTS LTD","Equity","0.01","9.13","36,000.00","328,832.80","328,832.80","Materials","JP3522600000","Tokyo Stock Exchange","Japan","JPY"
"8368","HYAKUGO BANK LTD","Equity","0.01","3.05","107,800.00","328,876.38","328,876.38","Financials","JP3793800008","Tokyo Stock Exchange","Japan","JPY"
"4047","KANTO DENKA KOGYO LTD","Equity","0.01","8.51","38,600.00","328,398.78","328,398.78","Materials","JP3232600001","Tokyo Stock Exchange","Japan","JPY"
"FDP","FIRST DERIVATIVES PLC","Equity","0.01","38.55","8,521.00","328,522.57","328,522.57","Information Technology","GB0031477770","London Stock Exchange","United Kingdom","GBP"
"HLAN","HILAN LTD","Equity","0.01","48.83","6,717.00","327,965.43","327,965.43","Information Technology","IL0010846983","Tel Aviv Stock Exchange","Israel","ILS"
"RMR","RMR GROUP INC CLASS A","Equity","0.01","42.01","7,795.00","327,467.95","327,467.95","Real Estate","US74967R1068","NASDAQ","United States","USD"
"SPI","SPIRE HEALTHCARE GROUP PLCINARY","Equity","0.01","2.26","144,845.00","327,216.89","327,216.89","Health Care","GB00BNLPYF73","London Stock Exchange","United Kingdom","GBP"
"4384","RAKSUL INC","Equity","0.01","45.22","7,200.00","325,564.08","325,564.08","Industrials","JP3967180005","Tokyo Stock Exchange","Japan","JPY"
"CLNC","COLONY CREDIT REAL ESTATE INC CLAS","Equity","0.01","8.52","38,148.00","325,020.96","325,020.96","Financials","US19625T1016","New York Stock Exchange Inc.","United States","USD"
"HA","HAWAIIAN HOLDINGS INC","Equity","0.01","26.97","12,053.00","325,069.41","325,069.41","Industrials","US4198791018","NASDAQ","United States","USD"
"3476","MIRAI REIT CORP","Equity","0.01","458.53","709.00","325,096.47","325,096.47","Real Estate","JP3048370005","Tokyo Stock Exchange","Japan","JPY"
"GOGL","GOLDEN OCEAN GROUP LTD","Equity","0.01","6.96","46,619.00","324,418.55","324,418.55","Industrials","BMG396372051","Oslo Bors Asa","Norway","NOK"
"CNXN","PC CONNECTION INC","Equity","0.01","47.49","6,817.00","323,739.33","323,739.33","Information Technology","US69318J1007","NASDAQ","United States","USD"
"CCO","CLEAR CHANNEL OUTDOOR HOLDINGS INC","Equity","0.01","1.97","164,124.00","323,324.28","323,324.28","Communication","US18453H1068","New York Stock Exchange Inc.","United States","USD"
"BAG","A G BARR PLC","Equity","0.01","6.88","46,972.00","323,039.71","323,039.71","Consumer Staples","GB00B6XZKY75","London Stock Exchange","United Kingdom","GBP"
"ARBN","ARBONIA AG","Equity","0.01","18.06","17,824.00","321,876.39","321,876.39","Industrials","CH0110240600","SIX Swiss Exchange","Switzerland","CHF"
"STC","STEWART INFO SERVICES CORP","Equity","0.01","53.84","5,979.00","321,909.36","321,909.36","Financials","US8603721015","New York Stock Exchange Inc.","United States","USD"
"2356","DAH SING BANKING LTD","Equity","0.01","1.14","281,200.00","321,854.99","321,854.99","Financials","HK2356013600","Hong Kong Exchanges And Clearing Ltd","Hong Kong","HKD"
"3387","CREATE RESTAURANTS HOLDINGS INC","Equity","0.01","7.94","40,400.00","320,969.72","320,969.72","Consumer Discretionary","JP3269930008","Tokyo Stock Exchange","Japan","JPY"
"HTLD","HEARTLAND EXPRESS INC","Equity","0.01","19.95","16,087.00","320,935.65","320,935.65","Industrials","US4223471040","NASDAQ","United States","USD"
"8600","TOMONY HOLDINGS INC","Equity","0.01","3.01","106,300.00","320,439.46","320,439.46","Financials","JP3631700006","Tokyo Stock Exchange","Japan","JPY"
"3549","KUSURI NO AOKI HOLDINGS LTD","Equity","0.01","75.82","4,200.00","318,427.38","318,427.38","Consumer Staples","JP3266190002","Tokyo Stock Exchange","Japan","JPY"
"ALBO","ALBIREO PHARMA INC","Equity","0.01","35.40","8,976.00","317,750.40","317,750.40","Health Care","US01345P1066","NASDAQ","United States","USD"
"7246","PRESS KOGYO CO LTD","Equity","0.01","3.13","101,400.00","317,637.44","317,637.44","Consumer Discretionary","JP3833600004","Tokyo Stock Exchange","Japan","JPY"
"SFR","SANDFIRE RESOURCES LTD","Equity","0.01","4.18","75,861.00","317,298.91","317,298.91","Materials","AU000000SFR8","Asx - All Markets","Australia","AUD"
"2222","KOTOBUKI SPIRITS LTD","Equity","0.01","64.56","4,900.00","316,329.96","316,329.96","Consumer Staples","JP3299600001","Tokyo Stock Exchange","Japan","JPY"
"TILE","INTERFACE INC","Equity","0.01","12.85","24,575.00","315,788.75","315,788.75","Industrials","US4586653044","NASDAQ","United States","USD"
"5949","UNIPRES CORP","Equity","0.01","9.96","31,700.00","315,747.95","315,747.95","Consumer Discretionary","JP3952550006","Tokyo Stock Exchange","Japan","JPY"
"AIR","AIR NEW ZEALAND LTD","Equity","0.01","1.22","259,223.00","315,717.09","315,717.09","Industrials","NZAIRE0001S2","New Zealand Exchange Ltd","New Zealand","NZD"
"FORT","FORTERRA PLC","Equity","0.01","4.02","78,620.00","315,676.71","315,676.71","Materials","GB00BYYW3C20","London Stock Exchange","United Kingdom","GBP"
"CHCO","CITY HOLDING","Equity","0.01","83.85","3,758.00","315,108.30","315,108.30","Financials","US1778351056","NASDAQ","United States","USD"
"6741","NIPPON SIGNAL LTD","Equity","0.01","9.02","34,800.00","313,764.02","313,764.02","Information Technology","JP3716000009","Tokyo Stock Exchange","Japan","JPY"
"EQTL","EQUITAL LTD","Equity","0.01","24.58","12,768.00","313,786.31","313,786.31","Energy","IL0007550176","Tel Aviv Stock Exchange","Israel","ILS"
"SBO","SCHOELLER-BLECKMANN OILFIELD EQUIP","Equity","0.01","46.31","6,772.00","313,605.31","313,605.31","Energy","AT0000946652","Wiener Boerse Ag","Austria","EUR"
"LLNW","LIMELIGHT NETWORKS INC","Equity","0.01","3.83","81,912.00","313,722.96","313,722.96","Information Technology","US53261M1045","NASDAQ","United States","USD"
"HCAT","HEALTH CATALYST INC","Equity","0.01","48.49","6,455.00","313,002.95","313,002.95","Health Care","US42225T1079","NASDAQ","United States","USD"
"8111","GOLDWIN INC","Equity","0.01","63.83","4,900.00","312,770.69","312,770.69","Consumer Discretionary","JP3306600002","Tokyo Stock Exchange","Japan","JPY"
"EOS","ELECTRO OPTIC SYSTEMS HOLDINGS LTD","Equity","0.01","3.92","79,741.00","312,796.39","312,796.39","Industrials","AU000000EOS8","Asx - All Markets","Australia","AUD"
"HMN","HORACE MANN EDUCATORS CORP","Equity","0.01","43.71","7,145.00","312,307.95","312,307.95","Financials","US4403271046","New York Stock Exchange Inc.","United States","USD"
"CRY","CRYOLIFE INC","Equity","0.01","22.42","13,902.00","311,682.84","311,682.84","Health Care","US2289031005","New York Stock Exchange Inc.","United States","USD"
"EPZM","EPIZYME INC","Equity","0.01","9.42","33,092.00","311,726.64","311,726.64","Health Care","US29428V1044","NASDAQ","United States","USD"
"BON","BONDUELLE SA","Equity","0.01","25.60","12,130.00","310,561.30","310,561.30","Consumer Staples","FR0000063935","Nyse Euronext - Euronext Paris","France","EUR"
"9416","VISION INC","Equity","0.01","9.76","31,800.00","310,391.79","310,391.79","Communication","JP3800330007","Tokyo Stock Exchange","Japan","JPY"
"ADV","ADVA OPTICAL NETWORKING","Equity","0.01","11.96","25,936.00","310,289.98","310,289.98","Information Technology","DE0005103006","Xetra","Germany","EUR"
"4541","NICHI-IKO PHARMACEUTICAL LTD","Equity","0.01","8.98","34,500.00","309,806.15","309,806.15","Health Care","JP3687200000","Tokyo Stock Exchange","Japan","JPY"
"7224","SHINMAYWA INDUSTRIES LTD","Equity","0.01","9.17","33,700.00","309,047.99","309,047.99","Industrials","JP3384600007","Tokyo Stock Exchange","Japan","JPY"
"IQE","IQE PLC","Equity","0.01","0.85","361,744.00","308,589.66","308,589.66","Information Technology","GB0009619924","London Stock Exchange","United Kingdom","GBP"
"8397","BANK OF OKINAWA LTD","Equity","0.01","28.01","11,000.00","308,121.85","308,121.85","Financials","JP3194600007","Tokyo Stock Exchange","Japan","JPY"
"HLX","HELIX ENERGY SOLUTIONS GROUP INC","Equity","0.01","4.98","61,929.00","308,406.42","308,406.42","Energy","US42330P1075","New York Stock Exchange Inc.","United States","USD"
"ATNI","ATN INTERNATIONAL INC","Equity","0.01","48.34","6,365.00","307,684.10","307,684.10","Communication","US00215F1075","NASDAQ","United States","USD"
"3481","MITSUBISHI ESTATE LOGISTICS REIT C","Equity","0.01","4,040.50","76.00","307,077.68","307,077.68","Real Estate","JP3048480002","Tokyo Stock Exchange","Japan","JPY"
"VXRT","VAXART INC","Equity","0.01","5.99","51,208.00","306,735.92","306,735.92","Health Care","US92243A2006","NASDAQ","United States","USD"
"TGI","TRIUMPH GROUP INC","Equity","0.01","18.24","16,811.00","306,632.64","306,632.64","Industrials","US8968181011","New York Stock Exchange Inc.","United States","USD"
"1383","SUNCITY GROUP HOLDINGS LTD","Equity","0.01","0.08","3,970,000.00","306,335.04","306,335.04","Consumer Discretionary","KYG8572D1135","Hong Kong Exchanges And Clearing Ltd","Hong Kong","HKD"
"OTB","ON THE BEACH GROUP PLC","Equity","0.01","5.85","52,332.00","306,098.42","306,098.42","Consumer Discretionary","GB00BYM1K758","London Stock Exchange","United Kingdom","GBP"
"4816","TOEI ANIMATION LTD","Equity","0.01","105.33","2,900.00","305,443.32","305,443.32","Communication","JP3560200002","Tokyo Stock Exchange","Japan","JPY"
"GUD","GUD HOLDINGS LTD","Equity","0.01","9.10","33,521.00","305,018.81","305,018.81","Consumer Discretionary","AU000000GUD2","Asx - All Markets","Australia","AUD"
"ICPT","INTERCEPT PHARMACEUTICALS INC","Equity","0.01","24.50","12,421.00","304,314.50","304,314.50","Health Care","US45845P1084","NASDAQ","United States","USD"
"NEX","NEXTIER OILFIELD SOLUTIONS INC","Equity","0.01","3.74","81,214.00","303,740.36","303,740.36","Energy","US65290C1053","New York Stock Exchange Inc.","United States","USD"
"ALTR","ALTRI SGPS SA","Equity","0.01","7.68","39,524.00","303,576.87","303,576.87","Materials","PTALT0AE0002","Nyse Euronext - Euronext Lisbon","Portugal","EUR"
"CRW","CRANEWARE PLC","Equity","0.01","29.52","10,280.00","303,503.51","303,503.51","Health Care","GB00B2425G68","London Stock Exchange","United Kingdom","GBP"
"CMTL","COMTECH TELECOMMUNICATIONS CORP","Equity","0.01","25.86","11,698.00","302,510.28","302,510.28","Information Technology","US2058262096","NASDAQ","United States","USD"
"9716","NOMURA LTD","Equity","0.01","8.47","35,700.00","302,429.75","302,429.75","Industrials","JP3762400004","Tokyo Stock Exchange","Japan","JPY"
"IPS","IPSOS SA","Equity","0.01","38.64","7,807.00","301,663.16","301,663.16","Communication","FR0000073298","Nyse Euronext - Euronext Paris","France","EUR"
"WGX","WESTGOLD RESOURCES LTD","Equity","0.01","1.57","191,912.00","300,828.30","300,828.30","Materials","AU000000WGX6","Asx - All Markets","Australia","AUD"
"MSGN","MSG NETWORKS INC CLASS A","Equity","0.01","15.64","19,229.00","300,741.56","300,741.56","Communication","US5535731062","New York Stock Exchange Inc.","United States","USD"
"6750","ELECOM LTD","Equity","0.01","21.73","13,800.00","299,844.74","299,844.74","Information Technology","JP3168200008","Tokyo Stock Exchange","Japan","JPY"
"TCRR","TCR2 THERAPEUTICS INC","Equity","0.01","23.40","12,805.00","299,637.00","299,637.00","Health Care","US87808K1060","NASDAQ","United States","USD"
"AGFB","AGFA-GEVAERT NV","Equity","0.01","4.72","63,420.00","299,304.35","299,304.35","Health Care","BE0003755692","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"BGL","BELLEVUE GOLD LTD","Equity","0.01","0.62","482,761.00","299,005.99","299,005.99","Materials","AU0000019374","Asx - All Markets","Australia","AUD"
"8358","SURUGA BANK LTD","Equity","0.01","3.90","76,400.00","298,288.46","298,288.46","Financials","JP3411000007","Tokyo Stock Exchange","Japan","JPY"
"SIQ","SMARTGROUP CORPORATION LTD","Equity","0.01","4.89","60,916.00","298,108.28","298,108.28","Industrials","AU000000SIQ4","Asx - All Markets","Australia","AUD"
"EMIS","EMIS GROUP PLC","Equity","0.01","15.51","19,201.00","297,714.31","297,714.31","Health Care","GB00B61D1Y04","London Stock Exchange","United Kingdom","GBP"
